fechas,Cripto,prices2,market_caps2,total_volumes2,Open,High,Low,Close,Ranking,Body_Ratio,Clasificación,Daily_Return
2023-03-27,solana,20.982289382374262,8079229951.395789,326327791.34329385,20.94,20.99,19.33,19.91,5,0.620481927710844,Fuerte Volatilidad,-0.04918815663801346
2023-03-28,solana,19.9575402149083,7655291926.183579,406232834.8456671,19.91,20.88,19.6,20.45,5,0.4218750000000001,Fuerte Volatilidad,0.027122049221496747
2023-03-29,solana,20.499340517704876,7878765558.4754715,400868517.6234316,20.45,21.56,20.43,21.1,5,0.5752212389380554,Fuerte Volatilidad,0.03178484107579482
2023-03-30,solana,21.13233391276909,8122141676.472303,422168351.8303799,21.1,21.67,20.16,20.55,5,0.3642384105960266,Fuerte Volatilidad,-0.026066350710900466
2023-03-31,solana,20.574404775975303,7919320174.471215,532520991.04108644,20.55,21.49,20.04,21.16,5,0.42068965517241363,Fuerte Volatilidad,0.029683698296836925
2023-04-01,solana,21.205401851519337,8194996259.08917,415947399.7233951,21.15,21.34,20.74,21.08,5,0.11666666666666686,Indecisión,-0.003780718336483968
2023-04-02,solana,21.083500216310668,8133720019.793032,251948585.428472,21.07,21.3,20.23,20.52,5,0.5140186915887855,Fuerte Volatilidad,-0.026565464895635604
2023-04-03,solana,20.565439368841062,7929638196.330592,250939723.33480495,20.52,20.99,19.94,20.45,5,0.06666666666666712,Indecisión,-0.003411306042884976
2023-04-04,solana,20.436690295056867,7900168640.993755,529752910.7331683,20.45,21.26,20.28,20.92,5,0.47959183673469613,Fuerte Volatilidad,0.022982885085574667
2023-04-05,solana,20.92110064061127,8093519489.19683,348472966.7851743,20.91,21.34,20.58,20.97,5,0.07894736842105078,Indecisión,0.0023900573613764298
2023-04-06,solana,20.982374355205106,8139780743.430709,361878192.5535392,20.96,20.99,20.43,20.62,5,0.6071428571428583,Fuerte Volatilidad,-0.01669051025274193
2023-04-07,solana,20.609002527101183,7980951367.926036,271953094.7888084,20.62,20.78,20.22,20.44,5,0.3214285714285696,Fuerte Volatilidad,-0.008729388942773975
2023-04-08,solana,20.483785300410602,7945861961.167704,208769926.08216602,20.44,20.74,19.85,20.04,5,0.44943820224719494,Fuerte Volatilidad,-0.019569471624266255
2023-04-09,solana,20.042581304598304,7779827678.559762,229345793.28866065,20.04,20.44,19.87,20.28,5,0.4210526315789507,Fuerte Volatilidad,0.011976047904191711
2023-04-10,solana,20.30433669084828,7886462397.659908,195652671.40967616,20.29,20.95,20.08,20.89,5,0.6896551724137939,Fuerte Volatilidad,0.030078895463510724
2023-04-11,solana,20.875123146348265,8111384994.393847,243051082.7697442,20.89,23.68,20.82,22.98,5,0.7307692307692308,Fuerte Dirección Alcista,0.1000478697941598
2023-04-12,solana,23.005654690114106,9019417673.037657,1081779112.3649075,22.99,24.48,22.29,23.8,5,0.36986301369863095,Fuerte Volatilidad,0.035683202785030455
2023-04-13,solana,23.830532666421693,9350156509.874369,1370531367.9251795,23.81,25.3,23.63,24.43,5,0.3712574850299403,Fuerte Volatilidad,0.026470588235294024
2023-04-14,solana,24.42771024521707,9566762973.066217,666066820.0916648,24.43,25.49,23.73,24.71,5,0.15909090909090992,Indecisión,0.011461318051575908
2023-04-15,solana,24.77371399717611,9705804479.0832,825834920.5602269,24.72,24.8,23.81,24.05,5,0.6767676767676736,Fuerte Volatilidad,-0.026709834075273164
2023-04-16,solana,24.076086968961334,9451805831.229778,387945854.00479144,24.05,25.49,23.81,25.34,5,0.7678571428571425,Fuerte Dirección Alcista,0.053638253638253586
2023-04-17,solana,25.295764682293626,9920073717.128748,514890126.18420947,25.34,26.0,24.28,24.58,5,0.44186046511628024,Fuerte Volatilidad,-0.029992107340173657
2023-04-18,solana,24.582472271741043,9623598168.573133,910595768.7039962,24.57,25.44,24.0,24.82,5,0.17361111111111097,Indecisión,0.009764035801464788
2023-04-19,solana,24.828831956308186,9739599132.263357,558944406.0314553,24.82,24.98,21.71,22.66,5,0.6605504587155965,Fuerte Volatilidad,-0.08702659145850122
2023-04-20,solana,22.66921834829298,8903451124.568312,974039298.9106188,22.66,23.18,21.59,22.2,5,0.2893081761006295,Indecisión,-0.0203000882612534
2023-04-21,solana,22.17878507364592,8697671636.546442,712597030.0493151,22.19,22.41,21.0,21.25,5,0.6666666666666675,Fuerte Volatilidad,-0.0427927927927928
2023-04-22,solana,21.256329975789992,8333890309.334352,527655622.1631929,21.26,21.99,21.05,21.79,5,0.5638297872340413,Fuerte Volatilidad,0.025411764705882245
2023-04-23,solana,21.85149833032492,8584446324.231401,249197740.8361164,21.79,22.25,20.91,21.47,5,0.23880597014925398,Indecisión,-0.014685635612666337
2023-04-24,solana,21.49927294670662,8420199212.273126,348355516.8754679,21.47,22.02,21.0,21.38,5,0.08823529411764695,Indecisión,-0.004191895668374523
2023-04-25,solana,21.388123623341926,8399117356.571699,401676853.0626663,21.39,21.97,20.73,21.93,5,0.43548387096774177,Fuerte Volatilidad,0.02572497661365758
2023-04-26,solana,21.93961247225034,8617142936.350363,409777211.6820076,21.94,22.97,20.36,21.28,5,0.25287356321839094,Indecisión,-0.029639762881896847
2023-04-27,solana,21.25624752923348,8354008434.670635,778775424.108569,21.28,22.52,21.18,22.33,5,0.7835820895522367,Fuerte Dirección Alcista,0.04934210526315774
2023-04-28,solana,22.337864023679735,8756193576.97448,588617917.5009629,22.34,23.5,22.16,23.34,5,0.746268656716418,Fuerte Dirección Alcista,0.045230631437528146
2023-04-29,solana,23.374818189016118,9208471390.321592,571324657.1728787,23.34,23.89,22.9,23.19,5,0.15151515151514977,Indecisión,-0.006426735218508894
2023-04-30,solana,23.12840167422879,9092156212.487627,419332790.79053307,23.18,23.99,22.69,22.74,5,0.3384615384615402,Fuerte Volatilidad,-0.019404915912031195
2023-05-01,solana,22.998321615708303,9057154980.365274,425241774.7039137,22.73,22.88,21.54,21.96,5,0.5746268656716416,Fuerte Volatilidad,-0.03430079155672816
2023-05-02,solana,22.00748575266789,8651811979.929995,505839771.41452694,21.95,22.38,21.75,22.25,5,0.47619047619047805,Fuerte Volatilidad,0.013205828779599305
2023-05-03,solana,22.262824662378538,8773546966.16016,326717891.1492143,22.25,22.3,21.23,22.24,5,0.009345794392524823,Indecisión,-0.0004494382022472987
2023-05-04,solana,22.21964186016809,8762010269.84146,493483012.2385331,22.24,22.49,21.61,21.74,5,0.5681818181818188,Fuerte Volatilidad,-0.02248201438848918
2023-05-05,solana,21.741800973800856,8571042186.731829,330851121.9196332,21.74,23.07,21.56,22.82,5,0.7152317880794706,Fuerte Dirección Alcista,0.04967801287948492
2023-05-06,solana,22.81860623219127,8999007584.2166,495492869.2605281,22.82,23.23,21.56,21.91,5,0.5449101796407181,Fuerte Volatilidad,-0.039877300613496924
2023-05-07,solana,21.986706406341238,8661587000.942377,387964991.34185696,21.91,22.78,21.63,21.66,5,0.2173913043478257,Indecisión,-0.011410314924691911
2023-05-08,solana,22.002452285817817,8705466133.769728,341580978.5898679,21.65,21.81,20.0,20.62,5,0.5690607734806621,Fuerte Volatilidad,-0.048014773776546615
2023-05-09,solana,20.65668464098513,8146997991.830378,647060628.2950592,20.63,21.0,20.4,20.65,5,0.03333333333333254,Indecisión,0.0014548981571289588
2023-05-10,solana,20.656981167558687,8164794903.556,318980320.96681505,20.66,21.31,19.74,20.91,5,0.15923566878980888,Indecisión,0.012590799031477085
2023-05-11,solana,20.975704627626367,8287539919.545623,525984506.46583825,20.92,20.93,19.69,20.17,5,0.6048387096774201,Fuerte Volatilidad,-0.035389765662362405
2023-05-12,solana,20.25440267119237,8015037356.982577,428549097.3925601,20.17,20.95,19.8,20.9,5,0.6347826086956503,Fuerte Volatilidad,0.03619236489836375
2023-05-13,solana,20.920162303818756,8274505085.732654,397702422.40830547,20.91,21.29,20.77,20.84,5,0.13461538461538528,Indecisión,-0.002870813397129135
2023-05-14,solana,20.899582667518416,8297710532.113992,252119905.38455606,20.83,21.28,20.62,20.93,5,0.15151515151515363,Indecisión,0.004318618042226552
2023-05-15,solana,20.936961536705592,8280978190.929416,211874592.44175723,20.93,21.52,20.6,20.99,5,0.06521739130434656,Indecisión,0.002866698518872335
2023-05-16,solana,21.037748291765592,8316882669.84985,339745928.0609949,20.98,21.13,20.43,20.67,5,0.4428571428571415,Fuerte Volatilidad,-0.015245354930919386
2023-05-17,solana,20.686212717829434,8187913902.158279,338232379.0015512,20.68,21.23,20.42,21.06,5,0.46913580246913533,Fuerte Volatilidad,0.01886792452830166
2023-05-18,solana,21.058205359893172,8341868800.046011,332798485.4910487,21.06,21.09,20.07,20.34,5,0.7058823529411756,Fuerte Dirección Bajista,-0.03418803418803418
2023-05-19,solana,20.34519578780548,8061536789.167275,325479692.16594124,20.35,20.59,20.21,20.36,5,0.026315789473679043,Indecisión,0.000983284169124854
2023-05-20,solana,20.351526847180452,8059779103.665763,159063269.00987265,20.35,20.37,20.08,20.28,5,0.24137931034482632,Indecisión,-0.003929273084479323
2023-05-21,solana,20.269684813481774,8022997471.517465,129666227.92747962,20.28,20.39,19.33,19.61,5,0.6320754716981135,Fuerte Volatilidad,-0.033037475345167766
2023-05-22,solana,19.630800782887565,7783712425.51017,236865558.0071539,19.61,20.03,19.28,19.53,5,0.1066666666666644,Indecisión,-0.004079551249362434
2023-05-23,solana,19.558762789709252,7749799385.59985,245317080.64974216,19.52,20.18,19.42,20.02,5,0.657894736842107,Fuerte Volatilidad,0.02508960573476693
2023-05-24,solana,20.04690938871374,7940043369.313906,293341170.1322027,20.02,20.07,18.66,19.22,5,0.5673758865248232,Fuerte Volatilidad,-0.03996003996004005
2023-05-25,solana,19.214323127332815,7619548993.269599,317110913.7217349,19.22,19.58,18.77,19.25,5,0.0370370370370385,Indecisión,0.0015608740894901274
2023-05-26,solana,19.25614469626469,7626215765.408768,231050352.92165512,19.25,19.56,19.08,19.35,5,0.20833333333333612,Indecisión,0.0051948051948051965
2023-05-27,solana,19.36699951306376,7676617783.5293455,181186113.21084023,19.35,20.54,19.33,20.43,5,0.8925619834710723,Fuerte Dirección Alcista,0.055813953488371926
2023-05-28,solana,20.405231600621736,8089935112.023952,209249088.6518294,20.42,21.19,20.29,20.81,5,0.433333333333329,Fuerte Volatilidad,0.018600097895252077
2023-05-29,solana,20.815122816700484,8259241871.664162,319936574.8104172,20.81,20.98,20.26,20.57,5,0.3333333333333317,Fuerte Volatilidad,-0.011532916866890841
2023-05-30,solana,20.57365784393182,8162528825.077333,263476675.879753,20.57,21.4,20.46,21.25,5,0.7234042553191504,Fuerte Dirección Alcista,0.03305785123966931
2023-05-31,solana,21.24838739611184,8420948536.256156,390015607.56853145,21.25,21.33,20.37,20.81,5,0.458333333333336,Fuerte Volatilidad,-0.02070588235294124
2023-06-01,solana,20.82042686685682,8253719265.038129,264038937.441645,20.82,20.98,20.41,20.49,5,0.5789473684210555,Fuerte Volatilidad,-0.015377222489187936
2023-06-02,solana,20.512888560566594,8135209555.988281,229620968.9783873,20.49,21.37,20.3,21.26,5,0.7196261682243018,Fuerte Dirección Alcista,0.03757930697901424
2023-06-03,solana,21.257126169627412,8440560224.313393,262878676.0490332,21.26,21.35,20.95,21.19,5,0.17499999999999977,Indecisión,-0.0032925682031984538
2023-06-04,solana,21.148206267732874,8395562285.774495,159566542.16562247,21.19,22.3,21.03,21.82,5,0.49606299212598365,Fuerte Volatilidad,0.029731005191127924
2023-06-05,solana,21.869750120036684,8705745044.414808,372653389.2570282,21.83,22.06,19.03,20.0,5,0.6039603960396038,Fuerte Volatilidad,-0.08340971585701196
2023-06-06,solana,20.082497255511015,7993273614.350522,663116037.0576035,20.01,20.7,19.23,20.38,5,0.2517006802721073,Indecisión,0.018999999999999906
2023-06-07,solana,20.399316366367188,8102758544.84506,490820421.98380524,20.38,20.53,18.5,18.64,5,0.8571428571428559,Fuerte Dirección Bajista,-0.08537782139352301
2023-06-08,solana,18.64940911323256,7429398031.748883,412771478.26392466,18.64,19.11,18.23,18.89,5,0.2840909090909094,Indecisión,0.01341201716738194
2023-06-09,solana,18.91886786249937,7533243369.330318,295929574.27186555,18.88,19.37,17.11,17.4,5,0.6548672566371678,Fuerte Volatilidad,-0.07887771307570157
2023-06-10,solana,17.319852048307002,6890419608.144915,511958399.05938685,17.4,17.43,12.8,15.61,5,0.38660907127429794,Fuerte Volatilidad,-0.1028735632183908
2023-06-11,solana,15.712291030595962,6262620811.883113,1409006890.3433423,15.61,16.18,15.11,15.55,5,0.05607476635513898,Indecisión,-0.0038436899423445192
2023-06-12,solana,15.552165715300829,6191248338.350977,495437298.97303975,15.55,15.69,14.74,15.19,5,0.3789473684210542,Fuerte Volatilidad,-0.023151125401929318
2023-06-13,solana,15.219121441698295,6067764743.466437,431328719.29389066,15.19,16.0,14.76,15.04,5,0.12096774193548414,Indecisión,-0.00987491770901916
2023-06-14,solana,14.996084137168715,5975770710.188687,403335227.95252687,15.03,15.37,14.06,14.48,5,0.4198473282442744,Fuerte Volatilidad,-0.037234042553191404
2023-06-15,solana,14.511891316589251,5789069977.260347,327310831.82671124,14.49,15.08,14.18,14.77,5,0.3111111111111103,Fuerte Volatilidad,0.0200276243093922
2023-06-16,solana,14.741774826096673,5880524857.505803,371929576.69780713,14.78,15.47,14.38,15.31,5,0.4862385321100928,Fuerte Volatilidad,0.03656059580230209
2023-06-17,solana,15.305652843805758,6109552126.06054,256057658.1759769,15.32,16.12,15.16,15.64,5,0.3333333333333333,Fuerte Volatilidad,0.02155453951665587
2023-06-18,solana,15.626354272653252,6246219926.833057,218008809.31199142,15.65,15.84,15.28,15.45,5,0.3571428571428587,Fuerte Volatilidad,-0.012148337595908054
2023-06-19,solana,15.434485233897272,6170109454.954071,155673889.3726953,15.45,16.14,15.34,16.1,5,0.8125000000000019,Fuerte Dirección Alcista,0.04207119741100329
2023-06-20,solana,16.038762253116875,6382655003.177078,150009939.35791972,16.1,16.69,15.73,16.64,5,0.5624999999999987,Fuerte Volatilidad,0.03354037267080745
2023-06-21,solana,16.625143403026637,6629964493.675703,248748774.3427503,16.65,17.4,16.54,17.23,5,0.6744186046511654,Fuerte Volatilidad,0.03545673076923084
2023-06-22,solana,17.263202092310653,6903161332.170283,315268431.8778776,17.23,17.75,16.57,16.62,5,0.5169491525423725,Fuerte Volatilidad,-0.035403366221706256
2023-06-23,solana,16.645392580230443,6663990154.562925,295506781.44293725,16.62,17.53,16.16,17.13,5,0.372262773722626,Fuerte Volatilidad,0.0306859205776171
2023-06-24,solana,17.100927585909893,6825331675.927217,328345333.92381984,17.14,17.53,16.37,16.64,5,0.43103448275862066,Fuerte Volatilidad,-0.02860478692352586
2023-06-25,solana,16.63062758389679,6642182122.570187,235858972.60968322,16.64,17.38,16.57,16.96,5,0.3950617283950627,Fuerte Volatilidad,0.019230769230769162
2023-06-26,solana,16.96011970924781,6785842637.336145,212892011.92185184,16.96,17.12,15.89,16.27,5,0.5609756097560984,Fuerte Volatilidad,-0.04068396226415105
2023-06-27,solana,16.284012804480415,6497000673.693492,246629750.07322228,16.27,16.93,16.13,16.63,5,0.4499999999999989,Fuerte Volatilidad,0.022126613398893547
2023-06-28,solana,16.60408750457774,6626087422.922995,232332350.0357121,16.63,16.65,15.6,15.97,5,0.6285714285714277,Fuerte Volatilidad,-0.039687312086590376
2023-06-29,solana,15.996424735598712,6403600623.488655,301702745.20938724,15.98,18.28,15.87,17.99,5,0.8340248962655586,Fuerte Dirección Alcista,0.12648716343143374
2023-06-30,solana,17.998439800632905,7187331652.66652,635900925.9452425,18.0,20.03,17.01,18.86,5,0.28476821192052965,Indecisión,0.048360200111172924
2023-07-01,solana,18.93035984897103,7567998783.5705805,828667787.0041169,18.85,19.0,17.9,18.7,5,0.13636363636363813,Indecisión,-0.008483563096500557
2023-07-02,solana,18.612769704794168,7437496981.577963,280718699.5696731,18.7,19.74,18.53,19.45,5,0.619834710743803,Fuerte Volatilidad,0.04010695187165769
2023-07-03,solana,19.44673332510388,7792444090.1257925,474851803.7888158,19.46,19.66,18.87,19.26,5,0.25316455696202467,Indecisión,-0.009768637532133528
2023-07-04,solana,19.20521438307814,7700930946.150432,280766166.6517864,19.25,19.94,19.06,19.13,5,0.1363636363636371,Indecisión,-0.006749740394600301
2023-07-05,solana,19.218958872995298,7724902370.005767,303069428.56264853,19.14,19.53,18.32,19.0,5,0.11570247933884337,Indecisión,-0.006795608991113422
2023-07-06,solana,18.972151107472232,7619692719.675487,234904855.4249562,18.99,21.0,18.82,19.61,5,0.28440366972477116,Indecisión,0.03210526315789464
2023-07-07,solana,19.919047781939852,8013479115.45537,849101386.5457045,19.61,21.9,19.26,21.5,5,0.7159090909090919,Fuerte Dirección Alcista,0.09637939826619069
2023-07-08,solana,21.43877643006556,8609626131.887451,827536919.6324662,21.51,22.5,21.32,21.81,5,0.2542372881355909,Indecisión,0.014418604651162736
2023-07-09,solana,21.896701111607186,8804631486.280863,596483861.204096,21.82,22.38,20.99,21.32,5,0.3597122302158272,Fuerte Volatilidad,-0.022466758367721162
2023-07-10,solana,21.351397376477994,8595004420.8743,364524219.78723484,21.32,21.81,20.47,21.3,5,0.014925373134328042,Indecisión,-0.0009380863039399889
2023-07-11,solana,21.302647128052204,8559664093.103448,508301719.13718027,21.3,22.37,21.2,22.07,5,0.6581196581196568,Fuerte Volatilidad,0.036150234741783915
2023-07-12,solana,22.068233989934726,8875741131.46763,431275744.9396116,22.06,22.8,21.74,21.94,5,0.11320754716980866,Indecisión,-0.005890348889895702
2023-07-13,solana,21.997627799970363,8862665910.429438,553660968.112081,21.93,26.82,21.42,26.01,5,0.7555555555555561,Fuerte Dirección Alcista,0.18550592525068366
2023-07-14,solana,25.990368470421153,10410892785.973965,1191586017.5250535,26.01,32.13,25.23,26.67,5,0.09565217391304347,Indecisión,0.025374855824682907
2023-07-15,solana,26.708371434451514,10743046575.077665,2112669368.826929,26.67,29.12,26.45,27.46,5,0.2958801498127336,Indecisión,0.029621297337832697
2023-07-16,solana,27.351375942539022,11015911503.065817,1182553641.312105,27.47,28.7,26.46,27.42,5,0.02232142857142732,Indecisión,-0.0014566642388929019
2023-07-17,solana,27.365079998210923,11002094754.605814,747993415.8682022,27.41,28.49,25.55,26.8,5,0.2074829931972789,Indecisión,-0.022611232676878257
2023-07-18,solana,26.861798043195297,10816613437.044512,1008258072.1988822,26.8,27.09,24.76,25.54,5,0.5407725321888422,Fuerte Volatilidad,-0.04701492537313434
2023-07-19,solana,25.526176388954614,10269805534.152487,690701365.242011,25.54,26.99,25.35,26.31,5,0.4695121951219518,Fuerte Volatilidad,0.030148786217697676
2023-07-20,solana,26.353311684653363,10633423774.84343,591575595.4536291,26.31,27.38,25.03,25.38,5,0.39574468085106407,Fuerte Volatilidad,-0.03534777651083243
2023-07-21,solana,25.3350693194684,10227156125.30492,586428471.61985,25.38,26.0,25.06,25.5,5,0.12765957446808598,Indecisión,0.004728132387706863
