,Cripto,fechas,pricesnew,market_capsnew,total_volumesnew
970,cardano,2023-04-13,0.40540381613327964,14231712048.482649,414553548.75464356
971,cardano,2023-04-14,0.42615478542180485,14937732271.41402,500970494.34985024
972,cardano,2023-04-15,0.4389198844544001,15375843757.426773,684812256.7294112
973,cardano,2023-04-16,0.4541580633912379,15952653141.760757,559309012.4588557
974,cardano,2023-04-17,0.45176620813297297,15832624300.027525,395915101.3189253
975,cardano,2023-04-18,0.4346193649718819,15217409658.80521,484945099.3398843
976,cardano,2023-04-19,0.44361362648409763,15556085792.819365,375002798.61040694
977,cardano,2023-04-20,0.41524970467869976,14563917112.89741,593641384.5100411
978,cardano,2023-04-21,0.40074950071895893,14034051781.95876,460777651.5012477
979,cardano,2023-04-22,0.3829833446515009,13415730445.437498,439360411.6551124
980,cardano,2023-04-23,0.39692434019946127,13906111784.033657,267477971.6677824
981,cardano,2023-04-24,0.38909579931584065,13614994074.37198,242425244.1068215
982,cardano,2023-04-25,0.3840507082888743,13466477502.821018,290722439.34347326
983,cardano,2023-04-26,0.39508503141460655,13820436004.544155,294682478.97468483
984,cardano,2023-04-27,0.40130125424124863,14062027692.558102,520144169.28848547
985,cardano,2023-04-28,0.4103191182417802,14369501448.18828,425245708.94233876
986,cardano,2023-04-29,0.405228863697774,14192467314.16635,245848710.07408103
987,cardano,2023-04-30,0.40261731400496364,14118334309.359602,159646974.98439124
988,cardano,2023-05-01,0.39825922289072646,13971464374.61821,237510774.9604898
989,cardano,2023-05-02,0.3872992691284444,13567718828.486317,287299857.22622275
990,cardano,2023-05-03,0.3915645139285783,13728305157.126593,208588929.09194872
991,cardano,2023-05-04,0.39383758145132386,13798775976.600851,278479196.3879188
992,cardano,2023-05-05,0.3877103199326264,13587602980.827507,188639696.57604742
993,cardano,2023-05-06,0.3945345869359407,13810441154.245619,253186602.39774716
994,cardano,2023-05-07,0.3802608107981574,13306507398.74309,264020888.9023085
995,cardano,2023-05-08,0.37809112713072307,13232806523.751364,180336987.85704944
996,cardano,2023-05-09,0.36614568250042717,12810565343.837719,382957668.96176237
997,cardano,2023-05-10,0.36357836685161754,12739370020.744396,237308697.16259378
998,cardano,2023-05-11,0.3706085739437641,12975441604.400911,365559449.6864186
999,cardano,2023-05-12,0.36062917113618265,12633292676.033508,272231849.7315605
1000,cardano,2023-05-13,0.37081213379668954,12992449827.737343,285317964.12998706
1001,cardano,2023-05-14,0.3650928590516438,12829453677.49199,139616346.26124865
1002,cardano,2023-05-15,0.37081869118917216,12996323481.303665,130253982.12797776
1003,cardano,2023-05-16,0.36808509236684117,12899094797.339403,187955307.46374464
1004,cardano,2023-05-17,0.3680868604832396,12903680934.5073,181513998.13250768
1005,cardano,2023-05-18,0.37519463470138525,13148583717.1607,232388388.70344698
1006,cardano,2023-05-19,0.37273872296604615,13082316162.328234,213667302.72409645
1007,cardano,2023-05-20,0.36859924531793437,12926880990.809334,140897222.95345637
1008,cardano,2023-05-21,0.36646758929299755,12846035787.71246,124054022.42598657
1009,cardano,2023-05-22,0.3610943786327967,12666778954.79216,121023033.0680159
1010,cardano,2023-05-23,0.36824635187037574,12907417375.045935,194126381.1036861
1011,cardano,2023-05-24,0.3705825231641723,12982680041.228653,152275359.67307913
1012,cardano,2023-05-25,0.364486212685355,12789035655.356829,189249483.85622656
1013,cardano,2023-05-26,0.3585566121306954,12565006577.64583,174444983.8345201
1014,cardano,2023-05-27,0.36299837202994506,12719159679.891459,191311920.3397463
1015,cardano,2023-05-28,0.36705243390093506,12857478682.070505,131051761.52125226
1016,cardano,2023-05-29,0.3833572392611616,13438800647.83176,237778137.26541546
1017,cardano,2023-05-30,0.37900304405530705,13294507213.125765,203132546.89075682
1018,cardano,2023-05-31,0.3779807458144805,13257325917.921019,199866301.76475382
1019,cardano,2023-06-01,0.3750855973421326,13129990737.885033,200489170.96238896
1020,cardano,2023-06-02,0.36517493185415845,12797981310.849955,248374441.04246363
1021,cardano,2023-06-03,0.37848998097020853,13262204823.13518,215323705.26704326
1022,cardano,2023-06-04,0.37594841750636826,13175759868.487804,116838544.57338503
1023,cardano,2023-06-05,0.37862548121357364,13270626361.918886,146495299.10746226
1024,cardano,2023-06-06,0.3520800748356713,12359885714.546745,311589965.2096136
1025,cardano,2023-06-07,0.3541047437230991,12399325222.325653,282365546.14349484
1026,cardano,2023-06-08,0.3223911496462773,11295255695.123688,412340334.7947022
1027,cardano,2023-06-09,0.3231673186820081,11320542141.36701,266354696.8563639
1028,cardano,2023-06-10,0.29522227264243817,10317921990.29103,551200071.237374
1029,cardano,2023-06-11,0.27630994289001953,9716786435.293474,1399405888.8240273
1030,cardano,2023-06-12,0.2728991855704722,9545651607.422129,536957961.8058821
1031,cardano,2023-06-13,0.2756566477744952,9659267109.116688,460654747.4903586
1032,cardano,2023-06-14,0.2749143072713839,9626181098.95588,337639817.64424735
1033,cardano,2023-06-15,0.26320911339355596,9220131350.3828,263220414.30518678
1034,cardano,2023-06-16,0.2617003150313724,9167328677.190823,279473081.5657119
1035,cardano,2023-06-17,0.2633480273248004,9227182603.080389,189310965.39881328
1036,cardano,2023-06-18,0.2669648590318742,9359198036.222015,187039705.87362796
1037,cardano,2023-06-19,0.26112724653344266,9151703555.11924,142964016.46255222
1038,cardano,2023-06-20,0.26303515540296574,9218553307.245695,131662710.39350288
1039,cardano,2023-06-21,0.26966374745061533,9440263488.262413,186826959.44313788
1040,cardano,2023-06-22,0.28714791198460127,10077394526.968699,295593998.37627554
1041,cardano,2023-06-23,0.29025993735051525,10184721281.675331,286027475.6594799
1042,cardano,2023-06-24,0.2958710930183947,10372780075.38508,206656706.08100188
1043,cardano,2023-06-25,0.2896137781855168,10142648581.270496,176469156.7523416
1044,cardano,2023-06-26,0.292018442533479,10231056021.847866,187472201.8491652
1045,cardano,2023-06-27,0.28061630027947543,9810691801.661991,182777350.24510938
1046,cardano,2023-06-28,0.28636437683826615,10017483018.002459,170343328.13720086
1047,cardano,2023-06-29,0.2669874012462581,9356849697.30136,233130564.11290324
1048,cardano,2023-06-30,0.2757364399980156,9671039073.215143,180074752.0800088
1049,cardano,2023-07-01,0.2868455734692376,10050094320.537937,425857201.36589956
1050,cardano,2023-07-02,0.2921312062252778,10225246937.051348,187193676.00359985
1051,cardano,2023-07-03,0.29157538149578077,10211321938.635984,175401361.30073848
1052,cardano,2023-07-04,0.29571790784798213,10366764520.147827,171795458.12123698
1053,cardano,2023-07-05,0.29287647440088604,10297363466.878773,212363482.90645087
1054,cardano,2023-07-06,0.28415297009617463,9968829524.701897,197079188.8631909
1055,cardano,2023-07-07,0.2800173386218767,9826837407.86419,247352215.39591798
1056,cardano,2023-07-08,0.2841538706586294,9958793816.069336,178295012.6623645
1057,cardano,2023-07-09,0.2905933520752599,10178691722.038004,175732069.2925931
1058,cardano,2023-07-10,0.2844534237451533,9966151770.116873,152531371.99395692
1059,cardano,2023-07-11,0.28774757499525916,10076045454.92794,218839799.4248851
1060,cardano,2023-07-12,0.292666992631267,10258583229.902822,177982818.9669795
1061,cardano,2023-07-13,0.28873815784431617,10116899370.893543,157297287.3738458
1062,cardano,2023-07-14,0.35688444399908936,12496903000.204168,1061529850.4494106
1063,cardano,2023-07-15,0.32866727694409686,11514588242.70672,711521604.9803299
1064,cardano,2023-07-16,0.32593844313847714,11426902883.374521,238740937.74395412
1065,cardano,2023-07-17,0.314727725948605,11010347100.220154,273772997.9689421
1066,cardano,2023-07-18,0.3126042392523757,10949913811.16714,254013075.5968411
1067,cardano,2023-07-19,0.30693267761837023,10734285206.644485,267786761.26667345
1068,cardano,2023-07-20,0.32408227975043347,11355846356.487427,383394441.46357274
1069,cardano,2023-07-21,0.31576493307864373,11077210855.919123,336406743.8692537
1070,cardano,2023-07-22,0.31317060302130345,10970363265.281898,205649259.84674558
1071,cardano,2023-07-23,0.3081742544523981,10797046324.55779,161693157.56487682
1072,cardano,2023-07-24,0.3170341581613408,11111458164.70397,149736321.13736904
1073,cardano,2023-07-25,0.3053354049678074,10689650364.070238,220955020.1083036
1074,cardano,2023-07-26,0.303890501333733,10647212849.154627,165980268.46008557
1075,cardano,2023-07-27,0.30658483982177603,10741775967.625751,194346560.46428624
1076,cardano,2023-07-28,0.30743083311344055,10776202149.187115,146593216.0525046
1077,cardano,2023-07-29,0.309919827256323,10866387593.2777,127820015.00365327
1078,cardano,2023-07-30,0.3126119877987806,10959012408.067516,142844606.32036033
1079,cardano,2023-07-31,0.31533724815149583,11028996499.906464,170944684.28338924
1080,cardano,2023-08-01,0.3073463240460917,10781568926.081827,181518352.27293187
1081,cardano,2023-08-02,0.3093745772588943,10825594362.709122,242542187.94841254
1082,cardano,2023-08-03,0.29900484918622433,10481916364.381994,208213921.70256233
1083,cardano,2023-08-04,0.2924376189585452,10262424186.56672,292519752.4985298
1084,cardano,2023-08-05,0.2934853427158879,10282386058.273598,197170877.9612019
1085,cardano,2023-08-06,0.29359888706192544,10280822652.877592,157529534.71172297
1086,cardano,2023-08-07,0.2916979790306847,10217852028.842112,150759078.22907323
1087,cardano,2023-08-08,0.2901808551538462,10165410298.224033,239590650.86775416
1088,cardano,2023-08-09,0.29783160959455013,10441947848.683636,312662208.2085525
1089,cardano,2023-08-10,0.3012057695740835,10562679849.630741,195518674.00819358
1090,cardano,2023-08-11,0.29602686326349775,10375263805.247583,179477802.60477665
1091,cardano,2023-08-12,0.2933246871372997,10278658176.642065,124610584.57440907
1092,cardano,2023-08-13,0.2916657566851706,10217585439.953056,105607968.60484432
1093,cardano,2023-08-14,0.2893724194533518,10135047904.827347,125106297.15534896
1094,cardano,2023-08-15,0.29045181390967933,10181963472.170074,129874470.39537589
1095,dai,2022-08-16,1.0006930594616283,6807379867.4816265,649450568.6233299
1096,dai,2022-08-17,1.0013880444955277,6782955216.005806,533743309.6508642
1097,dai,2022-08-18,1.0008289553307996,6744270702.85227,590038902.4768232
1098,dai,2022-08-19,1.0004900082010502,6694780381.878958,344154968.54870415
1099,dai,2022-08-20,1.0034291065469583,6645833511.227429,833082303.005872
1100,dai,2022-08-21,1.0002363320928385,6588384445.778111,527662392.6473351
1101,dai,2022-08-22,1.0018108851654046,6560317107.810103,433701442.8142354
1102,dai,2022-08-23,1.0023081582334314,6524060795.041134,507051560.7335012
1103,dai,2022-08-24,1.0015156720292966,6510895998.1577835,505747290.6163832
1104,dai,2022-08-25,1.0001173067268547,6508909619.845585,439427957.43201244
1105,dai,2022-08-26,1.000907032626816,6520191764.967374,306823657.9900219
1106,dai,2022-08-27,1.0038866357671417,6515219305.039717,557142444.0336441
1107,dai,2022-08-28,1.000428761945929,6472766441.506087,455338997.33496106
1108,dai,2022-08-29,1.0023079779120514,6481050394.153813,328443575.33735836
1109,dai,2022-08-30,1.0020088265141651,6485501830.203708,678898066.8568832
1110,dai,2022-08-31,0.9987521116571094,6486569054.532596,586573193.1218035
1111,dai,2022-09-01,0.9989916046834708,6520075249.980125,505183831.02372396
1112,dai,2022-09-02,1.0008813133780023,6544152749.866828,322449593.532388
1113,dai,2022-09-03,1.000096898797042,6539478283.247226,453090772.0438217
1114,dai,2022-09-04,1.0015141655251192,6543717081.5031595,225084202.43713167
1115,dai,2022-09-05,1.000900798341067,6454069158.029315,503515137.7439458
1116,dai,2022-09-06,0.9978941007007628,6416300060.981123,522288692.52111465
1117,dai,2022-09-07,1.0002452029114992,6403911107.1511755,600995890.0049431
1118,dai,2022-09-08,0.9996021526793619,6402771513.839875,524708244.96550053
1119,dai,2022-09-09,1.0003843928420812,6413576839.361229,405066365.76048344
1120,dai,2022-09-10,0.9992042548172413,6410221308.339469,489817901.95306295
1121,dai,2022-09-11,1.0012590552954885,6429399450.7915745,352506874.97630775
1122,dai,2022-09-12,0.9975556719743567,6441598729.232193,340466803.61276436
1123,dai,2022-09-13,0.9994909212924611,6428041217.703154,483559622.75908893
1124,dai,2022-09-14,1.0001487990037408,6399571184.316857,836529565.9724939
1125,dai,2022-09-15,0.9992894854738782,6377611087.849794,713818611.7276506
1126,dai,2022-09-16,0.9991669623963284,6369751522.757643,700855074.9037206
1127,dai,2022-09-17,1.000152770225175,6387004250.356769,438833899.2895698
1128,dai,2022-09-18,1.00047590715316,6381746601.345399,189858839.10994527
1129,dai,2022-09-19,1.0011956575070695,6427077691.154831,364494375.99276197
1130,dai,2022-09-20,1.0000756572595555,6376366449.986161,506292254.80889755
1131,dai,2022-09-21,0.9991616804631012,6420337161.486496,374765742.2674377
1132,dai,2022-09-22,0.9990106942379863,6419113422.749488,496296660.2960858
1133,dai,2022-09-23,1.000386590634085,6465112071.268733,399572900.1417279
1134,dai,2022-09-24,1.0001356962240227,6523289542.419114,311259924.2452709
1135,dai,2022-09-25,1.0001034136756415,6488604410.466139,252150774.8907198
1136,dai,2022-09-26,1.0010941952101822,6483193670.89587,194165603.2812836
1137,dai,2022-09-27,0.9996051210418908,6458191567.46006,333439172.1207727
1138,dai,2022-09-28,1.0001532556632602,6450189889.138292,360349453.4784887
1139,dai,2022-09-29,1.0016700893700083,6407801429.393717,459454162.7446767
1140,dai,2022-09-30,0.9998251543094167,6425511479.528226,437023347.00938225
1141,dai,2022-10-01,1.0011909645289525,6411277951.44191,486143848.7480894
1142,dai,2022-10-02,0.9992761942106942,6403047403.655019,315916901.27205914
1143,dai,2022-10-03,1.0008288856992391,6358605809.456847,198736923.61082092
1144,dai,2022-10-04,0.9989187763888727,6326515951.653306,506483619.63101697
1145,dai,2022-10-05,0.9990908308244358,6347097090.269732,335616373.7435635
1146,dai,2022-10-06,0.9991418149162976,6335171634.024378,287561512.95478433
1147,dai,2022-10-07,1.000687494436561,6333400697.598414,424955370.71237105
1148,dai,2022-10-08,1.0011461485595696,6322521787.137143,389791086.23428214
1149,dai,2022-10-09,0.9998795640001922,6313107416.268093,164763067.2237834
1150,dai,2022-10-10,1.0000700144376224,6299012487.344879,179417219.9138626
1151,dai,2022-10-11,0.9991868874007455,6281375200.762214,242057591.17576754
1152,dai,2022-10-12,1.000192672477454,6244666421.13317,358727867.2647692
1153,dai,2022-10-13,0.9998275963438469,6201620668.994049,237872850.08902958
1154,dai,2022-10-14,1.000315299714236,6044293273.063069,625175345.3879048
1155,dai,2022-10-15,1.0003618992910204,6022702001.096143,452890959.2681347
1156,dai,2022-10-16,0.9996568489931356,6016568308.453112,147274195.48418686
1157,dai,2022-10-17,1.000487722490964,6023547156.355796,176386468.18980923
1158,dai,2022-10-18,1.0000896570486055,6002588548.489515,330996034.2254612
1159,dai,2022-10-19,0.9989918666662715,5999901496.072305,242012910.7342993
1160,dai,2022-10-20,1.000840978117766,5878171754.34202,211314429.67183554
1161,dai,2022-10-21,0.9993848297255146,5793988576.226452,206588467.49427608
1162,dai,2022-10-22,0.9993740754736672,5747557959.241491,278180586.7441363
1163,dai,2022-10-23,1.0000542647357413,5756078401.125866,198955809.06644002
1164,dai,2022-10-24,1.000789552081964,5786617885.888565,182666715.99274915
1165,dai,2022-10-25,0.9992661050155806,5782913201.518677,282642462.6494009
1166,dai,2022-10-26,0.9995734158146243,5784079926.599311,394341682.0781294
1167,dai,2022-10-27,0.9997266961007469,5785206365.326479,382208595.4156061
1168,dai,2022-10-28,0.99966106610613,5793646226.168298,354836425.20879614
1169,dai,2022-10-29,0.9985396817376567,5760207958.613568,406339649.2002153
1170,dai,2022-10-30,0.9992347879030872,5781087213.657169,319115559.2751113
1171,dai,2022-10-31,0.9995760181995441,5765229524.212023,240857223.22250107
